sample_id,sample_ts,cam_id,people_count,unknown_count,lying_count,fall_count,extra
880,2026-03-24 07:45:43.218019-07,CAM_01,0,0,0,0,"{""fps"": 29.883807864509958}"
881,2026-03-24 07:45:53.218686-07,CAM_01,0,0,0,0,"{""fps"": 27.370478932350885}"
882,2026-03-24 07:46:03.251451-07,CAM_01,0,0,0,0,"{""fps"": 29.685788021277283}"
883,2026-03-24 07:46:13.280444-07,CAM_01,0,0,0,0,"{""fps"": 28.782922225295835}"
884,2026-03-24 07:46:23.345846-07,CAM_01,0,0,0,0,"{""fps"": 28.785503831683293}"
885,2026-03-24 07:46:33.354116-07,CAM_01,0,0,0,0,"{""fps"": 28.052025302326268}"
886,2026-03-24 07:46:43.364578-07,CAM_01,0,0,0,0,"{""fps"": 30.23003328889544}"
887,2026-03-24 07:46:53.385384-07,CAM_01,0,0,0,0,"{""fps"": 29.702458737772407}"
888,2026-03-24 07:47:03.398977-07,CAM_01,0,0,0,0,"{""fps"": 29.00270160568174}"
889,2026-03-24 07:47:13.408967-07,CAM_01,0,0,0,0,"{""fps"": 28.099695796971275}"
890,2026-03-24 07:47:23.467328-07,CAM_01,0,0,0,0,"{""fps"": 27.982804703262424}"
891,2026-03-24 07:47:33.488587-07,CAM_01,0,0,0,0,"{""fps"": 29.964187033272314}"
892,2026-03-24 07:47:43.488828-07,CAM_01,1,0,0,0,"{""fps"": 28.785340338916626}"
893,2026-03-24 07:47:53.504818-07,CAM_01,1,0,0,0,"{""fps"": 28.426785661034135}"
894,2026-03-24 07:48:03.589326-07,CAM_01,1,0,0,0,"{""fps"": 16.460857681084477}"
895,2026-03-24 07:48:13.622042-07,CAM_01,1,0,0,0,"{""fps"": 16.707697128658445}"
896,2026-03-24 07:48:23.659829-07,CAM_01,1,0,0,0,"{""fps"": 16.726995655396973}"
897,2026-03-24 07:48:33.684402-07,CAM_01,1,0,0,0,"{""fps"": 11.847398824337757}"
898,2026-03-24 07:48:43.691784-07,CAM_01,1,0,0,0,"{""fps"": 29.074944468847676}"
899,2026-03-24 07:48:53.740616-07,CAM_01,1,0,0,0,"{""fps"": 26.07987733641497}"
900,2026-03-24 07:49:03.793624-07,CAM_01,1,0,0,0,"{""fps"": 27.50865778760523}"
901,2026-03-24 07:49:13.805963-07,CAM_01,1,0,0,0,"{""fps"": 28.34440242937075}"
902,2026-03-24 07:49:23.815724-07,CAM_01,1,0,0,0,"{""fps"": 29.09739405033563}"
903,2026-03-24 07:49:33.828423-07,CAM_01,1,0,0,0,"{""fps"": 30.488900873818622}"
904,2026-03-24 07:49:43.871057-07,CAM_01,1,0,0,0,"{""fps"": 28.983153122112345}"
905,2026-03-24 07:49:53.911442-07,CAM_01,1,0,0,0,"{""fps"": 30.035107949831}"
906,2026-03-24 07:50:03.906703-07,CAM_01,1,0,0,0,"{""fps"": 29.136047514573335}"
907,2026-03-24 07:50:13.911242-07,CAM_01,1,0,0,0,"{""fps"": 25.703705676613193}"
908,2026-03-24 07:50:23.920577-07,CAM_01,1,0,0,0,"{""fps"": 25.37933448424647}"
909,2026-03-24 07:50:34.018617-07,CAM_01,1,0,0,0,"{""fps"": 27.530589553846518}"
910,2026-03-24 07:50:44.002385-07,CAM_01,0,0,0,0,"{""fps"": 15.911833169275415}"
911,2026-03-24 07:50:54.020653-07,CAM_01,0,0,0,0,"{""fps"": 14.462907778577}"
912,2026-03-24 07:51:04.046369-07,CAM_01,0,0,0,0,"{""fps"": 15.627176891412917}"
913,2026-03-24 07:51:14.063575-07,CAM_01,1,0,0,0,"{""fps"": 13.460480526973681}"
914,2026-03-24 07:51:24.066046-07,CAM_01,1,0,0,0,"{""fps"": 28.746332346721445}"
915,2026-03-24 07:51:34.122124-07,CAM_01,1,0,0,0,"{""fps"": 16.17670254498364}"
916,2026-03-24 07:51:44.174529-07,CAM_01,1,0,0,0,"{""fps"": 16.712039047713915}"
917,2026-03-24 07:51:54.174061-07,CAM_01,1,0,0,0,"{""fps"": 14.577853325124664}"
918,2026-03-24 07:52:04.224294-07,CAM_01,1,0,0,0,"{""fps"": 16.986380291719186}"
919,2026-03-24 07:52:14.218038-07,CAM_01,0,0,0,0,"{""fps"": 20.58671508232079}"
920,2026-03-24 07:52:24.255371-07,CAM_01,0,0,0,0,"{""fps"": 17.252854186105342}"
921,2026-03-24 07:52:34.263711-07,CAM_01,0,0,0,0,"{""fps"": 16.81774478637696}"
922,2026-03-24 07:52:44.325202-07,CAM_01,1,0,0,0,"{""fps"": 15.088303028436233}"
923,2026-03-24 07:52:54.384429-07,CAM_01,1,0,0,0,"{""fps"": 17.1586372540352}"
924,2026-03-24 07:53:04.459592-07,CAM_01,0,0,0,0,"{""fps"": 15.243866006171247}"
925,2026-03-24 07:53:14.463043-07,CAM_01,0,0,0,0,"{""fps"": 17.338426178547216}"
926,2026-03-24 07:53:24.514589-07,CAM_01,0,0,0,0,"{""fps"": 15.230536028169366}"
927,2026-03-24 07:53:34.558619-07,CAM_01,0,0,0,0,"{""fps"": 14.57635372909594}"
928,2026-03-24 07:53:44.552364-07,CAM_01,1,0,0,0,"{""fps"": 14.342299033156099}"
929,2026-03-24 07:53:54.571481-07,CAM_01,0,0,0,0,"{""fps"": 15.482796178953793}"
930,2026-03-24 07:54:04.673501-07,CAM_01,1,0,0,0,"{""fps"": 14.933250732878763}"
931,2026-03-24 07:54:14.690183-07,CAM_01,0,0,0,0,"{""fps"": 16.651289156522402}"
932,2026-03-24 07:54:24.747459-07,CAM_01,0,0,0,0,"{""fps"": 13.842665776515473}"
933,2026-03-24 07:54:34.756925-07,CAM_01,1,0,0,0,"{""fps"": 14.477391616699776}"
934,2026-03-24 07:54:44.76849-07,CAM_01,0,0,0,0,"{""fps"": 15.936403834222276}"
935,2026-03-24 07:54:54.802831-07,CAM_01,1,0,0,0,"{""fps"": 14.446545227428766}"
936,2026-03-24 07:55:04.808053-07,CAM_01,1,0,0,0,"{""fps"": 15.748056861984049}"
937,2026-03-24 07:55:14.831958-07,CAM_01,1,0,0,0,"{""fps"": 15.123758602448625}"
938,2026-03-24 07:55:24.849697-07,CAM_01,1,0,0,0,"{""fps"": 16.555604624218404}"
939,2026-03-24 07:55:34.850962-07,CAM_01,0,0,0,0,"{""fps"": 27.623344729324625}"
940,2026-03-24 07:55:44.910475-07,CAM_01,1,0,0,0,"{""fps"": 28.9301250857874}"
941,2026-03-24 07:55:54.916315-07,CAM_01,1,0,0,0,"{""fps"": 27.82733596351453}"
942,2026-03-24 07:56:04.941684-07,CAM_01,1,0,0,0,"{""fps"": 29.058004181721525}"
943,2026-03-24 07:56:14.971876-07,CAM_01,1,0,0,0,"{""fps"": 30.72476444849413}"
944,2026-03-24 07:56:24.972058-07,CAM_01,1,0,0,0,"{""fps"": 29.166174881450015}"
945,2026-03-24 07:56:34.975249-07,CAM_01,1,0,0,0,"{""fps"": 28.656805986992687}"
946,2026-03-24 07:56:45.005973-07,CAM_01,1,0,0,0,"{""fps"": 27.55328031352043}"
947,2026-03-24 07:56:55.065293-07,CAM_01,1,0,0,0,"{""fps"": 28.91970777581944}"
948,2026-03-24 07:57:05.06579-07,CAM_01,1,0,0,0,"{""fps"": 30.418016573896733}"
949,2026-03-24 07:57:15.096739-07,CAM_01,1,0,0,0,"{""fps"": 29.049652096643232}"
950,2026-03-24 07:57:25.16368-07,CAM_01,1,0,0,0,"{""fps"": 15.43221015020157}"
951,2026-03-24 07:57:35.191978-07,CAM_01,1,0,0,0,"{""fps"": 16.342288112052234}"
952,2026-03-24 07:57:45.279365-07,CAM_01,1,0,0,0,"{""fps"": 16.489324041753832}"
953,2026-03-24 07:57:55.332106-07,CAM_01,1,0,0,0,"{""fps"": 14.7791116356338}"
954,2026-03-24 07:58:05.353598-07,CAM_01,0,0,0,0,"{""fps"": 16.851871774534338}"
955,2026-03-24 07:58:15.399272-07,CAM_01,0,0,0,0,"{""fps"": 18.72812255519315}"
956,2026-03-24 07:58:25.424931-07,CAM_01,0,0,0,0,"{""fps"": 15.431425914564882}"
957,2026-03-24 07:58:35.512369-07,CAM_01,0,0,0,0,"{""fps"": 16.93154515278484}"
958,2026-03-24 07:58:45.506513-07,CAM_01,0,0,0,0,"{""fps"": 16.58080948426672}"
959,2026-03-24 07:58:55.677707-07,CAM_01,1,0,0,0,"{""fps"": 14.348667650239001}"
960,2026-03-24 07:59:05.677422-07,CAM_01,1,0,0,0,"{""fps"": 16.7020958676447}"
961,2026-03-24 07:59:15.713687-07,CAM_01,1,0,0,0,"{""fps"": 18.396341958883973}"
962,2026-03-24 07:59:25.761479-07,CAM_01,0,0,0,0,"{""fps"": 16.88753331468603}"
963,2026-03-24 07:59:35.770863-07,CAM_01,0,0,0,0,"{""fps"": 15.44053647741815}"
964,2026-03-24 07:59:45.788002-07,CAM_01,0,0,0,0,"{""fps"": 15.69228812225796}"
965,2026-03-24 07:59:55.814487-07,CAM_01,1,0,0,0,"{""fps"": 15.981767473849684}"
966,2026-03-24 08:00:05.842182-07,CAM_01,1,0,0,0,"{""fps"": 19.43422427433909}"
967,2026-03-24 08:00:15.864066-07,CAM_01,1,0,0,0,"{""fps"": 14.663152985661636}"
968,2026-03-24 08:00:25.88202-07,CAM_01,1,0,0,0,"{""fps"": 16.864175182429577}"
969,2026-03-24 08:00:35.899031-07,CAM_01,0,0,0,0,"{""fps"": 15.34202340732653}"
970,2026-03-24 08:00:45.901308-07,CAM_01,0,0,0,0,"{""fps"": 17.14000126681337}"
971,2026-03-24 08:00:55.910716-07,CAM_01,0,0,0,0,"{""fps"": 14.959821132408004}"
972,2026-03-24 08:01:05.950905-07,CAM_01,0,0,0,0,"{""fps"": 12.919929350960524}"
973,2026-03-24 08:01:15.982206-07,CAM_01,0,0,0,0,"{""fps"": 15.89797077718253}"
974,2026-03-24 08:01:25.982691-07,CAM_01,0,0,0,0,"{""fps"": 29.127677482617717}"
975,2026-03-24 08:01:36.003602-07,CAM_01,0,0,0,0,"{""fps"": 28.582677272671518}"
976,2026-03-24 08:01:46.010659-07,CAM_01,1,0,0,0,"{""fps"": 28.80311060330691}"
977,2026-03-24 08:01:56.013548-07,CAM_01,1,0,0,0,"{""fps"": 29.07274776471219}"
978,2026-03-24 08:02:06.018113-07,CAM_01,1,0,0,0,"{""fps"": 30.418308335548012}"
979,2026-03-24 08:02:16.034935-07,CAM_01,1,0,0,0,"{""fps"": 28.27379870343627}"
980,2026-03-24 08:02:26.063924-07,CAM_01,1,0,0,0,"{""fps"": 29.147203790020065}"
981,2026-03-24 08:02:36.067621-07,CAM_01,1,0,0,0,"{""fps"": 21.95140798646585}"
982,2026-03-24 08:02:46.179392-07,CAM_01,1,0,0,0,"{""fps"": 27.42013942557113}"
983,2026-03-24 08:02:56.171685-07,CAM_01,1,0,0,0,"{""fps"": 24.66942194452476}"
984,2026-03-24 08:03:06.188322-07,CAM_01,1,0,0,0,"{""fps"": 29.08001763810274}"
985,2026-03-24 08:03:16.19633-07,CAM_01,1,0,0,0,"{""fps"": 28.252195549759733}"
986,2026-03-24 08:03:26.196403-07,CAM_01,1,0,0,0,"{""fps"": 30.0264795076175}"
987,2026-03-24 08:03:36.22725-07,CAM_01,1,0,0,0,"{""fps"": 30.058236357117213}"
988,2026-03-24 08:03:46.259703-07,CAM_01,2,0,0,0,"{""fps"": 30.140294950787446}"
989,2026-03-24 08:03:56.287478-07,CAM_01,1,0,0,0,"{""fps"": 29.983050867651176}"
990,2026-03-24 08:04:06.347731-07,CAM_01,1,0,0,0,"{""fps"": 29.795234537913334}"
991,2026-03-24 08:04:16.376488-07,CAM_01,0,0,0,0,"{""fps"": 30.028948233876896}"
992,2026-03-24 08:04:26.385825-07,CAM_01,1,0,0,0,"{""fps"": 29.96744830739772}"
993,2026-03-24 08:04:36.418243-07,CAM_01,1,0,0,0,"{""fps"": 29.999642376394554}"
994,2026-03-24 08:04:46.421028-07,CAM_01,1,0,0,0,"{""fps"": 29.44868494541877}"
995,2026-03-24 08:04:56.448225-07,CAM_01,1,0,0,0,"{""fps"": 29.50064050234624}"
996,2026-03-24 08:05:06.457128-07,CAM_01,0,0,0,0,"{""fps"": 29.641264879514008}"
997,2026-03-24 08:05:16.467992-07,CAM_01,1,0,0,0,"{""fps"": 29.56297290814279}"
998,2026-03-24 08:05:26.47953-07,CAM_01,1,0,0,0,"{""fps"": 29.955890755342246}"
999,2026-03-24 08:05:36.502582-07,CAM_01,0,0,0,0,"{""fps"": 30.004777746188694}"
1000,2026-03-24 08:05:46.539298-07,CAM_01,0,0,0,0,"{""fps"": 30.091508919136466}"
1001,2026-03-24 08:05:56.603584-07,CAM_01,0,0,0,0,"{""fps"": 29.942824344593085}"
1002,2026-03-24 08:06:06.625296-07,CAM_01,0,0,0,0,"{""fps"": 30.07507560784078}"
1003,2026-03-24 08:06:16.632987-07,CAM_01,0,0,0,0,"{""fps"": 29.847011352285673}"
1004,2026-03-24 08:06:26.633157-07,CAM_01,0,0,0,0,"{""fps"": 29.939703779738558}"
1005,2026-03-24 08:06:36.688423-07,CAM_01,0,0,0,0,"{""fps"": 29.902520855033192}"
1006,2026-03-24 08:06:46.711107-07,CAM_01,0,0,0,0,"{""fps"": 30.233857214940276}"
1007,2026-03-24 08:06:56.721089-07,CAM_01,0,0,0,0,"{""fps"": 29.855552025496152}"
1008,2026-03-24 08:07:06.751891-07,CAM_01,0,0,0,0,"{""fps"": 30.4147577631964}"
1009,2026-03-24 08:07:16.781764-07,CAM_01,0,0,0,0,"{""fps"": 30.018112436364408}"
1010,2026-03-24 08:07:26.805878-07,CAM_01,0,0,0,0,"{""fps"": 29.870222790263423}"
1011,2026-03-24 08:07:36.831132-07,CAM_01,0,0,0,0,"{""fps"": 30.11842841629697}"
1012,2026-03-24 08:07:46.850068-07,CAM_01,0,0,0,0,"{""fps"": 30.123752493160243}"
1013,2026-03-24 08:07:56.880796-07,CAM_01,0,0,0,0,"{""fps"": 30.24930334445842}"
1014,2026-03-24 08:08:06.911498-07,CAM_01,0,0,0,0,"{""fps"": 29.989811067397348}"
1015,2026-03-24 08:08:16.969756-07,CAM_01,0,0,0,0,"{""fps"": 29.99586639147418}"
1016,2026-03-24 08:08:26.998817-07,CAM_01,0,0,0,0,"{""fps"": 30.236817204161046}"
1017,2026-03-24 08:08:36.992285-07,CAM_01,0,0,0,0,"{""fps"": 29.466664249324655}"
1018,2026-03-24 08:08:47.012444-07,CAM_01,0,0,0,0,"{""fps"": 29.49691948837055}"
1019,2026-03-24 08:08:57.039763-07,CAM_01,0,0,0,0,"{""fps"": 30.291106595701955}"
1020,2026-03-24 08:09:07.06736-07,CAM_01,0,0,0,0,"{""fps"": 29.96460089744405}"
1021,2026-03-24 08:09:17.098268-07,CAM_01,0,0,0,0,"{""fps"": 30.06303869618356}"
1022,2026-03-24 08:09:27.100381-07,CAM_01,0,0,0,0,"{""fps"": 30.30163902334437}"
1023,2026-03-24 08:09:37.156538-07,CAM_01,0,0,0,0,"{""fps"": 30.00878729795319}"
1024,2026-03-24 08:09:47.187904-07,CAM_01,0,0,0,0,"{""fps"": 30.252203010622193}"
1025,2026-03-24 08:09:57.220083-07,CAM_01,0,0,0,0,"{""fps"": 29.928366929149217}"
1026,2026-03-24 08:10:07.225956-07,CAM_01,0,0,0,0,"{""fps"": 29.91229500675367}"
1027,2026-03-24 08:10:17.286592-07,CAM_01,0,0,0,0,"{""fps"": 30.12907845264539}"
1028,2026-03-24 08:10:27.316259-07,CAM_01,0,0,0,0,"{""fps"": 30.466275925058966}"
1029,2026-03-24 08:10:37.346694-07,CAM_01,0,0,0,0,"{""fps"": 29.811491873865446}"
1030,2026-03-24 08:10:47.380021-07,CAM_01,0,0,0,0,"{""fps"": 30.036537254073952}"
1031,2026-03-24 08:10:57.419622-07,CAM_01,0,0,0,0,"{""fps"": 30.100565001571894}"
1032,2026-03-24 08:11:07.457341-07,CAM_01,0,0,0,0,"{""fps"": 29.91688928747709}"
1033,2026-03-24 08:11:17.47598-07,CAM_01,0,0,0,0,"{""fps"": 30.088807082647392}"
1034,2026-03-24 08:11:27.504995-07,CAM_01,0,0,0,0,"{""fps"": 29.98233643690691}"
1035,2026-03-24 08:11:37.532903-07,CAM_01,0,0,0,0,"{""fps"": 29.736186684910724}"
1036,2026-03-24 08:11:47.530457-07,CAM_01,0,0,0,0,"{""fps"": 29.815172126185193}"
1037,2026-03-24 08:11:57.549676-07,CAM_01,0,0,0,0,"{""fps"": 29.99240590689823}"
1038,2026-03-24 08:12:07.554295-07,CAM_01,0,0,0,0,"{""fps"": 29.517530708592776}"
1039,2026-03-24 08:12:17.570815-07,CAM_01,0,0,0,0,"{""fps"": 29.921371137457594}"
1040,2026-03-24 08:12:27.599264-07,CAM_01,0,0,0,0,"{""fps"": 29.909415411003593}"
1041,2026-03-24 08:12:37.602925-07,CAM_01,0,0,0,0,"{""fps"": 29.945589223986627}"
1042,2026-03-24 08:12:47.628344-07,CAM_01,0,0,0,0,"{""fps"": 29.930132406617833}"
1043,2026-03-24 08:12:57.630029-07,CAM_01,0,0,0,0,"{""fps"": 30.25722243592384}"
1044,2026-03-24 08:13:07.632523-07,CAM_01,0,0,0,0,"{""fps"": 30.079062220517535}"
1045,2026-03-24 08:13:17.658802-07,CAM_01,0,0,0,0,"{""fps"": 29.97370166251229}"
1046,2026-03-24 08:13:27.66201-07,CAM_01,0,0,0,0,"{""fps"": 29.98268650371742}"
1047,2026-03-24 08:13:37.686263-07,CAM_01,0,0,0,0,"{""fps"": 30.081650953763578}"
1048,2026-03-24 08:13:47.745297-07,CAM_01,0,0,0,0,"{""fps"": 30.424956324653486}"
1049,2026-03-24 08:13:57.76945-07,CAM_01,0,0,0,0,"{""fps"": 29.835956811895578}"
1050,2026-03-24 08:14:07.76833-07,CAM_01,0,0,0,0,"{""fps"": 30.16136065398463}"
1051,2026-03-24 08:14:17.78702-07,CAM_01,0,0,0,0,"{""fps"": 30.13586602060829}"
1052,2026-03-24 08:14:27.791403-07,CAM_01,0,0,0,0,"{""fps"": 30.317755379324545}"
1053,2026-03-24 08:14:37.811726-07,CAM_01,0,0,0,0,"{""fps"": 30.30175201132429}"
1054,2026-03-24 08:14:47.815551-07,CAM_01,0,0,0,0,"{""fps"": 29.897533168958716}"
1055,2026-03-24 08:14:57.842469-07,CAM_01,0,0,0,0,"{""fps"": 29.407490185887447}"
1056,2026-03-24 08:15:07.871217-07,CAM_01,0,0,0,0,"{""fps"": 30.074192156120777}"
1057,2026-03-24 08:15:17.928039-07,CAM_01,0,0,0,0,"{""fps"": 30.328398314604645}"
1058,2026-03-24 08:15:27.932957-07,CAM_01,0,0,0,0,"{""fps"": 30.460137908027892}"
1059,2026-03-24 08:15:37.961995-07,CAM_01,0,0,0,0,"{""fps"": 30.160933874091043}"
1060,2026-03-24 08:15:47.98397-07,CAM_01,0,0,0,0,"{""fps"": 30.12343146010928}"
1061,2026-03-24 08:15:57.98451-07,CAM_01,0,0,0,0,"{""fps"": 29.8410796650699}"
1062,2026-03-24 08:16:08.007971-07,CAM_01,0,0,0,0,"{""fps"": 29.893868067409564}"
1063,2026-03-24 08:16:18.026095-07,CAM_01,0,0,0,0,"{""fps"": 30.196481907553636}"
1064,2026-03-24 08:16:28.057879-07,CAM_01,0,0,0,0,"{""fps"": 30.455500349940927}"
1065,2026-03-24 08:16:38.087216-07,CAM_01,0,0,0,0,"{""fps"": 29.543976352716978}"
1066,2026-03-24 08:16:48.145562-07,CAM_01,0,0,0,0,"{""fps"": 29.959171622992272}"
1067,2026-03-24 08:16:58.169044-07,CAM_01,0,0,0,0,"{""fps"": 29.93001137933528}"
1068,2026-03-24 08:17:08.174732-07,CAM_01,0,0,0,0,"{""fps"": 29.49311244401004}"
1069,2026-03-24 08:17:18.19846-07,CAM_01,0,0,0,0,"{""fps"": 29.960648247910086}"
1070,2026-03-24 08:17:28.215526-07,CAM_01,0,0,0,0,"{""fps"": 30.20713810120542}"
1071,2026-03-24 08:17:38.244446-07,CAM_01,0,0,0,0,"{""fps"": 29.57855513404861}"
1072,2026-03-24 08:17:48.275588-07,CAM_01,0,0,0,0,"{""fps"": 30.071722940382912}"
1073,2026-03-24 08:17:58.339966-07,CAM_01,0,0,0,0,"{""fps"": 30.067731319682423}"
1074,2026-03-24 08:18:08.367176-07,CAM_01,0,0,0,0,"{""fps"": 30.245693614679265}"
1075,2026-03-24 08:18:18.392251-07,CAM_01,0,0,0,0,"{""fps"": 30.20845047647569}"
1076,2026-03-24 08:18:28.390163-07,CAM_01,0,0,0,0,"{""fps"": 30.247002306034748}"
1077,2026-03-24 08:18:38.410896-07,CAM_01,0,0,0,0,"{""fps"": 30.339034566501798}"
1078,2026-03-24 08:18:48.419135-07,CAM_01,0,0,0,0,"{""fps"": 29.94042330434369}"
1079,2026-03-24 08:18:58.438127-07,CAM_01,0,0,0,0,"{""fps"": 29.847995475920282}"
1080,2026-03-24 08:19:08.4712-07,CAM_01,0,0,0,0,"{""fps"": 29.9725664418768}"
1081,2026-03-24 08:19:18.477202-07,CAM_01,0,0,0,0,"{""fps"": 30.063629538530122}"
1082,2026-03-24 08:19:28.495952-07,CAM_01,0,0,0,0,"{""fps"": 29.98001477210455}"
1083,2026-03-24 08:19:38.522888-07,CAM_01,0,0,0,0,"{""fps"": 30.16103182250693}"
1084,2026-03-24 08:19:48.529563-07,CAM_01,0,0,0,0,"{""fps"": 30.09915746801499}"
1085,2026-03-24 08:19:58.581465-07,CAM_01,0,0,0,0,"{""fps"": 30.149904755058763}"
1086,2026-03-24 08:20:08.611943-07,CAM_01,0,0,0,0,"{""fps"": 29.932453472110385}"
1087,2026-03-24 08:20:18.625868-07,CAM_01,0,0,0,0,"{""fps"": 29.983708174007283}"
1088,2026-03-24 08:20:28.630095-07,CAM_01,0,0,0,0,"{""fps"": 30.01375397956847}"
1089,2026-03-24 08:20:38.648876-07,CAM_01,0,0,0,0,"{""fps"": 30.126732843947078}"
1090,2026-03-24 08:20:48.654152-07,CAM_01,0,0,0,0,"{""fps"": 29.990490114247333}"
1091,2026-03-24 08:20:58.68024-07,CAM_01,0,0,0,0,"{""fps"": 30.335990831782006}"
1092,2026-03-24 08:21:08.71159-07,CAM_01,0,0,0,0,"{""fps"": 29.887051664368652}"
1093,2026-03-24 08:21:18.765581-07,CAM_01,0,0,0,0,"{""fps"": 29.901895526803887}"
1094,2026-03-24 08:21:28.794059-07,CAM_01,0,0,0,0,"{""fps"": 30.198038828146284}"
1095,2026-03-24 08:21:38.820625-07,CAM_01,0,0,0,0,"{""fps"": 30.1559043784747}"
1096,2026-03-24 08:21:48.838018-07,CAM_01,0,0,0,0,"{""fps"": 30.311733586414025}"
1097,2026-03-24 08:21:58.834162-07,CAM_01,0,0,0,0,"{""fps"": 29.487654495977814}"
1098,2026-03-24 08:22:08.862367-07,CAM_01,0,0,0,0,"{""fps"": 30.319975282012418}"
1099,2026-03-24 08:22:18.894912-07,CAM_01,0,0,0,0,"{""fps"": 29.972802046635273}"
1100,2026-03-24 08:22:28.953997-07,CAM_01,0,0,0,0,"{""fps"": 30.29111365251775}"
1101,2026-03-24 08:22:38.974282-07,CAM_01,0,0,0,0,"{""fps"": 29.959799349132318}"
1102,2026-03-24 08:22:48.988146-07,CAM_01,0,0,0,0,"{""fps"": 29.94926701970696}"
1103,2026-03-24 08:22:58.984439-07,CAM_01,0,0,0,0,"{""fps"": 30.052859002827002}"
1104,2026-03-24 08:23:09.015091-07,CAM_01,0,0,0,0,"{""fps"": 29.977986288602615}"
1105,2026-03-24 08:23:19.019043-07,CAM_01,0,0,0,0,"{""fps"": 29.91984146629411}"
1106,2026-03-24 08:23:29.05138-07,CAM_01,0,0,0,0,"{""fps"": 30.37390407920461}"
1107,2026-03-24 08:23:39.051633-07,CAM_01,0,0,0,0,"{""fps"": 30.150841601871427}"
1108,2026-03-24 08:23:49.076599-07,CAM_01,0,0,0,0,"{""fps"": 30.170087802342632}"
1109,2026-03-24 08:23:59.13999-07,CAM_01,0,0,0,0,"{""fps"": 29.94142784703138}"
1110,2026-03-24 08:24:09.164571-07,CAM_01,0,0,0,0,"{""fps"": 30.110714287368424}"
1111,2026-03-24 08:24:19.180897-07,CAM_01,0,0,0,0,"{""fps"": 29.979450483288893}"
1112,2026-03-24 08:24:29.187505-07,CAM_01,0,0,0,0,"{""fps"": 30.202626365348312}"
1113,2026-03-24 08:24:39.202837-07,CAM_01,0,0,0,0,"{""fps"": 29.905683426768945}"
1114,2026-03-24 08:24:49.20346-07,CAM_01,0,0,0,0,"{""fps"": 30.445787460187596}"
1115,2026-03-24 08:24:59.237012-07,CAM_01,0,0,0,0,"{""fps"": 30.131536148780334}"
1116,2026-03-24 08:25:09.26536-07,CAM_01,0,0,0,0,"{""fps"": 30.29071141926487}"
1117,2026-03-24 08:25:19.324995-07,CAM_01,0,0,0,0,"{""fps"": 30.2663433251691}"
1118,2026-03-24 08:25:29.354696-07,CAM_01,0,0,0,0,"{""fps"": 30.07155602212035}"
1119,2026-03-24 08:25:39.38066-07,CAM_01,0,0,0,0,"{""fps"": 30.033068304606104}"
1120,2026-03-24 08:25:49.383121-07,CAM_01,0,0,0,0,"{""fps"": 30.270965735249405}"
1121,2026-03-24 08:25:59.411959-07,CAM_01,0,0,0,0,"{""fps"": 29.983986823443292}"
1122,2026-03-24 08:26:09.430769-07,CAM_01,0,0,0,0,"{""fps"": 30.370917190626326}"
1123,2026-03-24 08:26:19.452159-07,CAM_01,0,0,0,0,"{""fps"": 30.02030253628166}"
1124,2026-03-24 08:26:29.485883-07,CAM_01,0,0,0,0,"{""fps"": 29.88891876561204}"
1125,2026-03-24 08:26:39.524509-07,CAM_01,0,0,0,0,"{""fps"": 29.997296576951484}"
1126,2026-03-24 08:26:49.545604-07,CAM_01,0,0,0,0,"{""fps"": 29.862290282572385}"
1127,2026-03-24 08:26:59.573722-07,CAM_01,0,0,0,0,"{""fps"": 30.05640200453955}"
1128,2026-03-24 08:27:09.60516-07,CAM_01,0,0,0,0,"{""fps"": 29.79046617919151}"
1129,2026-03-24 08:27:19.611469-07,CAM_01,0,0,0,0,"{""fps"": 29.99816675006962}"
1130,2026-03-24 08:27:29.609336-07,CAM_01,0,0,0,0,"{""fps"": 30.192029439820477}"
1131,2026-03-24 08:27:39.665506-07,CAM_01,0,0,0,0,"{""fps"": 30.10326895018251}"
1132,2026-03-24 08:27:49.703091-07,CAM_01,0,0,0,0,"{""fps"": 29.944634285239687}"
1133,2026-03-24 08:27:59.729378-07,CAM_01,0,0,0,0,"{""fps"": 29.99051155833294}"
1134,2026-03-24 08:28:09.727397-07,CAM_01,0,0,0,0,"{""fps"": 29.992098275165297}"
1135,2026-03-24 08:28:19.761175-07,CAM_01,0,0,0,0,"{""fps"": 30.34296401085989}"
1136,2026-03-24 08:28:29.791301-07,CAM_01,0,0,0,0,"{""fps"": 29.9338348905396}"
1137,2026-03-24 08:28:39.81115-07,CAM_01,0,0,0,0,"{""fps"": 29.622221594445513}"
1138,2026-03-24 08:28:49.835912-07,CAM_01,0,0,0,0,"{""fps"": 30.22500882759948}"
1139,2026-03-24 08:28:59.861569-07,CAM_01,0,0,0,0,"{""fps"": 29.844331092121806}"
1140,2026-03-24 08:29:09.893158-07,CAM_01,0,0,0,0,"{""fps"": 29.981593234604055}"
1141,2026-03-24 08:29:19.921072-07,CAM_01,0,0,0,0,"{""fps"": 30.493126680337635}"
1142,2026-03-24 08:29:29.919471-07,CAM_01,0,0,0,0,"{""fps"": 29.95435042193008}"
1143,2026-03-24 08:29:39.977328-07,CAM_01,0,0,0,0,"{""fps"": 30.23870177476179}"
1144,2026-03-24 08:29:50.00946-07,CAM_01,0,0,0,0,"{""fps"": 29.993185161242803}"
